campaign_id,advertiser_id,objective,start_date,end_date
CMP02259,ADV0247,Conversions,2025-01-19,2025-04-27
CMP02260,ADV0247,App Installs,2025-05-11,2025-09-20
CMP02261,ADV0247,Reach,2025-09-30,2025-12-14
CMP02262,ADV0247,Video Views,2024-07-01,2024-10-19
CMP02263,ADV0247,App Installs,2024-10-25,2025-04-02
CMP02264,ADV0247,App Installs,2025-04-13,2025-06-05
CMP02265,ADV0247,Conversions,2025-06-10,2025-10-15
CMP02266,ADV0247,App Installs,2025-11-01,2025-12-22
CMP02267,ADV0248,App Installs,2024-07-09,2024-08-30
CMP02268,ADV0249,Conversions,2024-07-01,2024-07-18
CMP02269,ADV0249,Video Views,2024-07-24,2024-12-06
CMP02270,ADV0249,Video Views,2024-12-12,2025-02-26
CMP02271,ADV0249,Conversions,2024-07-01,2024-07-18
CMP02272,ADV0249,Conversions,2024-07-22,2024-11-13
CMP02273,ADV0249,Conversions,2024-11-16,2025-01-11
CMP02274,ADV0249,App Installs,2025-01-26,2025-02-26
CMP02275,ADV0250,Conversions,2024-07-01,2024-11-25
CMP02276,ADV0250,Reach,2024-12-11,2025-02-22
CMP02277,ADV0250,Conversions,2025-03-01,2025-05-12
CMP02278,ADV0250,Conversions,2025-05-13,2025-07-30
CMP02279,ADV0250,Traffic,2024-07-01,2024-08-23
CMP02280,ADV0250,Traffic,2024-08-27,2025-01-21
CMP02281,ADV0250,Conversions,2025-02-04,2025-07-15
CMP02282,ADV0250,Conversions,2025-07-23,2025-07-30
CMP02283,ADV0251,Reach,2024-07-01,2024-08-05
CMP02284,ADV0251,Conversions,2024-08-12,2025-01-13
CMP02285,ADV0251,Video Views,2025-01-27,2025-05-10
CMP02286,ADV0251,Conversions,2025-05-11,2025-05-27
CMP02287,ADV0252,Conversions,2024-07-01,2024-08-01
CMP02288,ADV0252,Conversions,2024-08-10,2024-12-07
CMP02289,ADV0252,Conversions,2024-12-15,2025-02-18
CMP02290,ADV0252,Conversions,2025-02-22,2025-07-27
CMP02291,ADV0252,Reach,2025-08-03,2025-11-09
CMP02292,ADV0252,App Installs,2024-07-01,2024-09-29
CMP02293,ADV0252,Conversions,2024-10-02,2025-02-15
CMP02294,ADV0252,Conversions,2025-02-19,2025-05-18
CMP02295,ADV0252,Traffic,2025-06-01,2025-08-15
CMP02296,ADV0252,Conversions,2025-08-15,2025-11-09
CMP02297,ADV0253,Conversions,2024-07-01,2024-08-05
CMP02298,ADV0253,Conversions,2024-08-08,2024-12-20
CMP02299,ADV0253,Traffic,2024-12-21,2025-04-03
CMP02300,ADV0253,Conversions,2025-04-04,2025-05-19
CMP02301,ADV0253,Video Views,2025-05-29,2025-10-20
CMP02302,ADV0253,Conversions,2025-10-23,2025-11-11
CMP02303,ADV0253,Conversions,2024-07-01,2024-08-04
CMP02304,ADV0253,Conversions,2024-08-10,2024-12-29
CMP02305,ADV0253,Conversions,2025-01-10,2025-05-26
CMP02306,ADV0253,App Installs,2025-06-07,2025-09-30
CMP02307,ADV0253,Conversions,2025-10-14,2025-11-11
CMP02308,ADV0254,Conversions,2024-07-01,2024-09-09
CMP02309,ADV0254,Conversions,2024-09-09,2024-11-20
CMP02310,ADV0254,Traffic,2024-11-24,2025-01-14
CMP02311,ADV0254,App Installs,2025-01-17,2025-04-01
CMP02312,ADV0254,Conversions,2025-04-14,2025-08-30
CMP02313,ADV0254,Conversions,2025-09-09,2025-12-31
CMP02314,ADV0254,Conversions,2024-07-01,2024-07-18
CMP02315,ADV0254,Conversions,2024-08-01,2024-12-12
CMP02316,ADV0254,Conversions,2024-12-15,2025-03-21
CMP02317,ADV0254,Conversions,2025-03-27,2025-08-15
CMP02318,ADV0254,Video Views,2025-08-19,2025-10-15
CMP02319,ADV0254,Conversions,2025-10-30,2025-12-28
CMP02320,ADV0254,Reach,2024-07-01,2024-08-08
CMP02321,ADV0254,Conversions,2024-08-21,2024-11-22
CMP02322,ADV0254,Conversions,2024-11-27,2025-04-11
CMP02323,ADV0254,Traffic,2025-04-21,2025-07-21
CMP02324,ADV0254,Video Views,2025-07-22,2025-09-27
CMP02325,ADV0254,Traffic,2025-10-04,2025-12-31
CMP02326,ADV0255,Video Views,2024-07-01,2024-08-09
CMP02327,ADV0255,Traffic,2024-08-14,2024-12-28
CMP02328,ADV0255,Conversions,2024-12-28,2025-04-19
CMP02329,ADV0255,Video Views,2025-04-24,2025-08-06
CMP02330,ADV0255,Conversions,2025-08-20,2025-12-04
CMP02331,ADV0255,Reach,2025-12-13,2025-12-31
CMP02332,ADV0256,Video Views,2024-07-01,2024-07-31
CMP02333,ADV0256,App Installs,2024-07-19,2024-07-31
CMP02334,ADV0257,Conversions,2024-07-01,2024-10-09
CMP02335,ADV0257,Reach,2024-10-11,2025-02-16
CMP02336,ADV0257,App Installs,2025-03-03,2025-06-23
CMP02337,ADV0257,App Installs,2025-06-27,2025-09-06
CMP02338,ADV0257,Conversions,2025-09-18,2025-11-04
CMP02339,ADV0257,Conversions,2024-07-01,2024-11-26
CMP02340,ADV0257,Reach,2024-12-08,2025-02-08
CMP02341,ADV0257,App Installs,2025-02-10,2025-05-22
CMP02342,ADV0257,App Installs,2025-06-05,2025-08-16
CMP02343,ADV0257,Conversions,2025-08-30,2025-11-04
CMP02344,ADV0257,Conversions,2024-07-01,2024-08-12
CMP02345,ADV0257,App Installs,2024-08-19,2024-12-15
CMP02346,ADV0257,Traffic,2024-12-15,2025-02-22
CMP02347,ADV0257,Conversions,2025-02-24,2025-06-23
CMP02348,ADV0257,Conversions,2025-06-29,2025-10-30
CMP02349,ADV0258,Conversions,2024-07-01,2024-08-09
CMP02350,ADV0258,Reach,2024-08-17,2025-01-04
CMP02351,ADV0258,Conversions,2025-01-19,2025-03-14
CMP02352,ADV0258,Traffic,2025-03-26,2025-06-14
CMP02353,ADV0258,Conversions,2025-06-22,2025-10-09
CMP02354,ADV0258,Conversions,2025-10-24,2025-12-31
CMP02355,ADV0258,Traffic,2024-07-01,2024-07-20
CMP02356,ADV0258,Conversions,2024-08-06,2024-11-11
CMP02357,ADV0258,Conversions,2024-11-22,2025-04-14
CMP02358,ADV0258,App Installs,2025-04-22,2025-06-15
CMP02359,ADV0258,Reach,2025-06-24,2025-11-26
CMP02360,ADV0258,App Installs,2025-11-30,2025-12-31
CMP02361,ADV0259,App Installs,2024-07-01,2024-08-17
CMP02362,ADV0259,Conversions,2024-08-31,2024-09-29
CMP02363,ADV0260,Reach,2024-07-01,2024-10-04
CMP02364,ADV0260,Conversions,2024-10-17,2025-01-08
CMP02365,ADV0260,Video Views,2025-01-15,2025-04-26
CMP02366,ADV0260,Video Views,2025-05-02,2025-08-09
CMP02367,ADV0260,Video Views,2025-08-11,2025-11-05
CMP02368,ADV0260,Reach,2025-11-21,2025-12-31
CMP02369,ADV0260,Conversions,2024-07-01,2024-07-21
CMP02370,ADV0260,Conversions,2024-08-05,2024-12-17
CMP02371,ADV0260,Traffic,2024-12-23,2025-02-20
CMP02372,ADV0260,Reach,2025-02-22,2025-06-25
CMP02373,ADV0260,Traffic,2025-07-08,2025-12-01
CMP02374,ADV0260,Video Views,2025-12-18,2025-12-31
CMP02375,ADV0260,App Installs,2024-07-01,2024-09-01
CMP02376,ADV0260,App Installs,2024-09-18,2024-12-30
CMP02377,ADV0260,Reach,2025-01-02,2025-05-31
CMP02378,ADV0260,App Installs,2025-06-07,2025-08-25
CMP02379,ADV0260,Conversions,2025-09-01,2025-11-28
CMP02380,ADV0260,Conversions,2025-12-08,2025-12-31
CMP02381,ADV0261,App Installs,2024-07-01,2024-07-09
CMP02382,ADV0261,Traffic,2024-07-17,2024-10-30
CMP02383,ADV0261,Conversions,2024-11-14,2025-03-09
CMP02384,ADV0261,Conversions,2025-03-19,2025-07-13
CMP02385,ADV0261,Reach,2025-07-29,2025-12-31
CMP02386,ADV0261,App Installs,2024-07-01,2024-07-29
CMP02387,ADV0261,Conversions,2024-08-12,2024-12-19
CMP02388,ADV0261,App Installs,2024-12-26,2025-05-18
CMP02389,ADV0261,Conversions,2025-05-22,2025-08-30
CMP02390,ADV0261,Traffic,2025-09-16,2025-12-31
CMP02391,ADV0261,Conversions,2024-07-07,2024-09-26
CMP02392,ADV0261,Conversions,2024-10-07,2024-12-19
CMP02393,ADV0261,Video Views,2024-12-20,2025-05-11
CMP02394,ADV0261,Conversions,2025-05-27,2025-07-21
CMP02395,ADV0261,Conversions,2025-07-22,2025-12-18
CMP02396,ADV0261,App Installs,2025-12-19,2025-12-31
CMP02397,ADV0262,Conversions,2024-07-01,2024-08-24
CMP02398,ADV0262,Conversions,2024-08-29,2025-02-03
CMP02399,ADV0262,Conversions,2025-02-08,2025-05-03
CMP02400,ADV0263,App Installs,2024-07-01,2024-07-08
CMP02401,ADV0263,Conversions,2024-07-19,2024-12-18
CMP02402,ADV0263,Conversions,2024-12-29,2025-03-09
CMP02403,ADV0263,Video Views,2025-03-26,2025-07-17
CMP02404,ADV0263,Reach,2025-07-20,2025-11-02
CMP02405,ADV0263,App Installs,2025-11-16,2025-12-31
CMP02406,ADV0263,Conversions,2024-07-01,2024-09-11
CMP02407,ADV0263,Conversions,2024-09-15,2025-01-19
CMP02408,ADV0263,Traffic,2025-01-20,2025-05-30
CMP02409,ADV0263,App Installs,2025-06-13,2025-10-05
CMP02410,ADV0263,Video Views,2025-10-05,2025-12-31
CMP02411,ADV0264,Traffic,2024-07-01,2024-09-11
CMP02412,ADV0264,Traffic,2024-09-28,2025-02-20
CMP02413,ADV0264,Conversions,2025-03-04,2025-08-13
CMP02414,ADV0264,App Installs,2025-08-13,2025-12-31
CMP02415,ADV0264,Video Views,2024-07-01,2024-09-11
CMP02416,ADV0264,Traffic,2024-09-22,2025-01-02
CMP02417,ADV0264,Conversions,2025-01-06,2025-05-10
CMP02418,ADV0264,Conversions,2025-05-23,2025-09-04
CMP02419,ADV0264,Conversions,2025-09-07,2025-11-02
CMP02420,ADV0264,Conversions,2025-11-16,2025-12-31
CMP02421,ADV0264,Video Views,2024-07-03,2024-10-31
CMP02422,ADV0264,App Installs,2024-11-04,2025-02-16
CMP02423,ADV0264,Conversions,2025-02-17,2025-04-22
CMP02424,ADV0264,Conversions,2025-05-08,2025-10-19
CMP02425,ADV0264,App Installs,2025-10-19,2025-12-31
CMP02426,ADV0265,Conversions,2024-07-01,2024-07-26
CMP02427,ADV0265,App Installs,2024-07-30,2024-10-13
CMP02428,ADV0265,Conversions,2024-10-17,2024-12-07
CMP02429,ADV0266,Traffic,2024-07-01,2024-08-30
CMP02430,ADV0267,App Installs,2024-07-01,2024-08-10
CMP02431,ADV0267,Conversions,2024-08-19,2024-11-23
CMP02432,ADV0267,Conversions,2024-11-23,2025-03-22
CMP02433,ADV0267,Reach,2025-04-04,2025-05-26
CMP02434,ADV0267,Reach,2025-06-04,2025-08-27
CMP02435,ADV0267,Video Views,2025-09-12,2025-12-31
CMP02436,ADV0267,Reach,2024-07-01,2024-10-14
CMP02437,ADV0267,Conversions,2024-10-28,2025-03-11
CMP02438,ADV0267,App Installs,2025-03-15,2025-05-25
CMP02439,ADV0267,Conversions,2025-06-07,2025-09-01
CMP02440,ADV0267,Traffic,2025-09-04,2025-10-31
CMP02441,ADV0267,Traffic,2025-11-17,2025-12-31
CMP02442,ADV0268,Conversions,2024-07-01,2024-09-13
CMP02443,ADV0268,Traffic,2024-09-14,2025-02-09
CMP02444,ADV0268,Conversions,2025-02-25,2025-07-29
CMP02445,ADV0268,Traffic,2025-07-31,2025-09-29
CMP02446,ADV0268,Traffic,2024-07-01,2024-10-23
CMP02447,ADV0268,Conversions,2024-11-01,2025-01-20
CMP02448,ADV0268,Conversions,2025-02-02,2025-06-18
CMP02449,ADV0268,Conversions,2025-06-26,2025-09-29
CMP02450,ADV0269,Conversions,2024-07-01,2024-07-22
CMP02451,ADV0269,Conversions,2024-07-23,2024-11-22
CMP02452,ADV0269,Conversions,2024-11-26,2025-01-14
CMP02453,ADV0269,Conversions,2025-01-19,2025-05-08
CMP02454,ADV0269,Conversions,2025-05-17,2025-06-26
CMP02455,ADV0269,App Installs,2024-07-01,2024-08-24
CMP02456,ADV0269,Video Views,2024-09-05,2025-01-22
CMP02457,ADV0269,App Installs,2025-01-23,2025-04-11
CMP02458,ADV0269,Reach,2025-04-27,2025-06-26
CMP02459,ADV0270,Conversions,2024-07-01,2024-08-14
CMP02460,ADV0270,Conversions,2024-08-18,2024-12-26
CMP02461,ADV0270,Conversions,2024-12-26,2025-06-01
CMP02462,ADV0270,Video Views,2025-06-12,2025-11-08
CMP02463,ADV0270,Traffic,2025-11-19,2025-12-31
CMP02464,ADV0270,App Installs,2024-07-07,2024-12-14
CMP02465,ADV0270,Video Views,2024-12-22,2025-03-28
CMP02466,ADV0270,Conversions,2025-04-08,2025-08-27
CMP02467,ADV0270,App Installs,2025-09-03,2025-11-14
CMP02468,ADV0270,Traffic,2025-11-14,2025-12-31
CMP02469,ADV0271,Conversions,2024-07-01,2024-08-30
CMP02470,ADV0272,Conversions,2024-07-01,2024-08-05
CMP02471,ADV0272,Conversions,2024-08-22,2024-10-26
CMP02472,ADV0272,Conversions,2024-11-09,2025-01-13
CMP02473,ADV0272,Conversions,2025-01-29,2025-07-04
CMP02474,ADV0272,Traffic,2025-07-19,2025-12-16
CMP02475,ADV0272,Reach,2025-12-19,2025-12-31
CMP02476,ADV0272,Reach,2024-07-01,2024-09-15
CMP02477,ADV0272,Traffic,2024-09-22,2025-01-21
CMP02478,ADV0272,Conversions,2025-01-29,2025-06-06
CMP02479,ADV0272,Traffic,2025-06-16,2025-08-26
CMP02480,ADV0272,Conversions,2025-09-01,2025-12-31
CMP02481,ADV0273,Conversions,2024-07-01,2024-09-11
CMP02482,ADV0273,Conversions,2024-09-26,2024-12-25
CMP02483,ADV0273,Video Views,2025-01-04,2025-06-07
CMP02484,ADV0273,App Installs,2025-06-09,2025-09-24
CMP02485,ADV0273,Conversions,2024-07-01,2024-10-13
CMP02486,ADV0273,Conversions,2024-10-16,2024-12-13
CMP02487,ADV0273,App Installs,2024-12-30,2025-05-05
CMP02488,ADV0273,Traffic,2025-05-11,2025-09-24
CMP02489,ADV0274,Conversions,2024-07-01,2024-08-19
CMP02490,ADV0274,Conversions,2024-08-29,2024-10-30
CMP02491,ADV0274,App Installs,2024-10-30,2025-02-14
CMP02492,ADV0274,App Installs,2025-02-22,2025-05-27
CMP02493,ADV0274,Conversions,2025-05-27,2025-08-22
CMP02494,ADV0274,Video Views,2024-07-01,2024-08-04
CMP02495,ADV0274,App Installs,2024-08-04,2024-10-01
CMP02496,ADV0274,Conversions,2024-10-17,2024-12-02
CMP02497,ADV0274,Traffic,2024-12-08,2025-03-05
CMP02498,ADV0274,Conversions,2025-03-15,2025-05-21
CMP02499,ADV0274,App Installs,2025-05-30,2025-08-23
CMP02500,ADV0275,App Installs,2024-07-07,2024-11-15
CMP02501,ADV0275,Conversions,2024-11-21,2025-03-16
CMP02502,ADV0275,Conversions,2025-03-23,2025-06-03
CMP02503,ADV0275,Conversions,2025-06-07,2025-11-15
CMP02504,ADV0275,Traffic,2025-12-01,2025-12-31
CMP02505,ADV0275,App Installs,2024-07-01,2024-09-11
CMP02506,ADV0275,Traffic,2024-09-21,2024-11-08
CMP02507,ADV0275,Conversions,2024-11-19,2025-04-01
CMP02508,ADV0275,Conversions,2025-04-08,2025-09-15
CMP02509,ADV0275,Traffic,2025-09-16,2025-12-04
CMP02510,ADV0275,Conversions,2025-12-06,2025-12-31
CMP02511,ADV0276,App Installs,2024-07-01,2024-09-20
CMP02512,ADV0276,App Installs,2024-09-25,2025-03-07
CMP02513,ADV0276,Conversions,2025-03-12,2025-06-24
CMP02514,ADV0276,Conversions,2025-07-08,2025-11-30
CMP02515,ADV0276,Traffic,2025-11-30,2025-12-31
CMP02516,ADV0276,Conversions,2024-07-01,2024-10-29
CMP02517,ADV0276,Traffic,2024-11-11,2025-03-23
CMP02518,ADV0276,Traffic,2025-04-09,2025-05-24
CMP02519,ADV0276,Conversions,2025-06-08,2025-07-25
CMP02520,ADV0276,Conversions,2025-07-27,2025-12-29
CMP02521,ADV0277,Conversions,2024-07-01,2024-09-12
CMP02522,ADV0277,App Installs,2024-09-15,2024-09-29
CMP02523,ADV0277,Traffic,2024-07-01,2024-09-29
CMP02524,ADV0278,Video Views,2024-07-01,2024-07-29
CMP02525,ADV0278,Conversions,2024-08-14,2024-11-25
CMP02526,ADV0278,Conversions,2024-11-27,2025-04-06
CMP02527,ADV0278,Traffic,2025-04-08,2025-07-19
CMP02528,ADV0278,Reach,2025-07-25,2025-10-01
CMP02529,ADV0278,App Installs,2025-10-05,2025-12-11
CMP02530,ADV0278,App Installs,2025-12-21,2025-12-31
CMP02531,ADV0278,Video Views,2024-07-01,2024-08-23
CMP02532,ADV0278,Conversions,2024-08-28,2024-12-05
CMP02533,ADV0278,Conversions,2024-12-14,2025-05-20
CMP02534,ADV0278,Conversions,2025-05-23,2025-09-14
CMP02535,ADV0278,Conversions,2025-09-25,2025-12-11
CMP02536,ADV0278,Conversions,2025-12-13,2025-12-31
CMP02537,ADV0278,Reach,2024-07-01,2024-09-19
CMP02538,ADV0278,Conversions,2024-09-23,2025-02-23
CMP02539,ADV0278,App Installs,2025-03-04,2025-06-05
CMP02540,ADV0278,Traffic,2025-06-20,2025-08-14
CMP02541,ADV0278,App Installs,2025-08-30,2025-10-24
CMP02542,ADV0278,Conversions,2025-10-26,2025-12-16
CMP02543,ADV0278,Conversions,2025-12-22,2025-12-31
CMP02544,ADV0278,App Installs,2024-07-09,2024-09-24
CMP02545,ADV0278,Traffic,2024-09-29,2025-02-07
CMP02546,ADV0278,Conversions,2025-02-14,2025-07-11
CMP02547,ADV0278,Conversions,2025-07-13,2025-10-29
CMP02548,ADV0278,App Installs,2025-11-12,2025-12-31
CMP02549,ADV0278,Conversions,2024-07-21,2024-09-22
CMP02550,ADV0278,Video Views,2024-10-04,2024-11-20
CMP02551,ADV0278,Video Views,2024-11-30,2025-02-07
CMP02552,ADV0278,Traffic,2025-02-22,2025-07-01
CMP02553,ADV0278,App Installs,2025-07-10,2025-11-24
CMP02554,ADV0278,Video Views,2025-11-26,2025-12-31
CMP02555,ADV0279,Reach,2024-07-01,2024-08-16
CMP02556,ADV0279,Traffic,2024-08-26,2024-11-28
CMP02557,ADV0279,Conversions,2024-07-01,2024-10-01
CMP02558,ADV0279,Conversions,2024-10-10,2024-11-28
CMP02559,ADV0280,Traffic,2024-07-01,2024-11-26
CMP02560,ADV0280,Conversions,2024-12-06,2025-02-12
CMP02561,ADV0280,Reach,2025-02-13,2025-05-02
CMP02562,ADV0281,Conversions,2024-07-01,2024-10-24
CMP02563,ADV0281,Traffic,2024-11-04,2024-12-28
CMP02564,ADV0281,Video Views,2025-01-08,2025-06-04
CMP02565,ADV0281,Conversions,2025-06-21,2025-07-26
CMP02566,ADV0281,Video Views,2024-07-01,2024-09-15
CMP02567,ADV0281,Traffic,2024-09-26,2024-11-27
CMP02568,ADV0281,Conversions,2024-12-09,2025-05-22
CMP02569,ADV0281,Traffic,2025-05-31,2025-07-26
CMP02570,ADV0281,Conversions,2024-07-01,2024-07-08
CMP02571,ADV0281,Traffic,2024-07-13,2024-08-28
CMP02572,ADV0281,Video Views,2024-09-08,2024-12-11
CMP02573,ADV0281,Conversions,2024-12-21,2025-05-19
CMP02574,ADV0281,Video Views,2025-06-02,2025-07-26
CMP02575,ADV0281,Traffic,2024-07-01,2024-12-03
CMP02576,ADV0281,Reach,2024-12-17,2025-03-23
CMP02577,ADV0281,Conversions,2025-04-09,2025-07-26
CMP02578,ADV0281,Video Views,2024-07-01,2024-10-05
CMP02579,ADV0281,Conversions,2024-10-16,2025-01-23
CMP02580,ADV0281,App Installs,2025-01-27,2025-06-30
CMP02581,ADV0281,Conversions,2025-07-14,2025-07-26
CMP02582,ADV0282,Conversions,2024-07-01,2024-09-22
CMP02583,ADV0282,Video Views,2024-10-07,2025-02-18
CMP02584,ADV0282,Conversions,2025-03-06,2025-08-04
CMP02585,ADV0282,Conversions,2025-08-15,2025-10-20
CMP02586,ADV0282,Conversions,2025-10-26,2025-12-31
CMP02587,ADV0282,Conversions,2024-07-14,2024-10-24
CMP02588,ADV0282,Conversions,2024-11-02,2025-01-26
CMP02589,ADV0282,Reach,2025-02-08,2025-03-26
CMP02590,ADV0282,Conversions,2025-04-11,2025-06-07
CMP02591,ADV0282,Conversions,2025-06-19,2025-10-12
CMP02592,ADV0282,Video Views,2025-10-12,2025-12-31
CMP02593,ADV0282,Conversions,2024-07-13,2024-10-18
CMP02594,ADV0282,App Installs,2024-10-31,2025-01-08
CMP02595,ADV0282,Conversions,2025-01-16,2025-06-11
CMP02596,ADV0282,Traffic,2025-06-13,2025-10-17
CMP02597,ADV0282,Reach,2025-10-28,2025-12-31
CMP02598,ADV0282,Conversions,2024-07-06,2024-10-29
CMP02599,ADV0282,Conversions,2024-11-02,2025-03-08
CMP02600,ADV0282,App Installs,2025-03-24,2025-08-25
CMP02601,ADV0282,Traffic,2025-09-08,2025-12-05
CMP02602,ADV0282,Conversions,2025-12-09,2025-12-31
CMP02603,ADV0283,Conversions,2024-07-01,2024-08-15
CMP02604,ADV0283,App Installs,2024-08-21,2024-10-17
CMP02605,ADV0283,Traffic,2024-10-24,2025-03-11
CMP02606,ADV0283,App Installs,2025-03-12,2025-05-24
CMP02607,ADV0283,Conversions,2025-05-25,2025-09-04
CMP02608,ADV0283,Conversions,2025-09-14,2025-11-27
CMP02609,ADV0284,App Installs,2024-07-09,2024-11-06
CMP02610,ADV0284,Video Views,2024-11-15,2025-02-24
CMP02611,ADV0284,Conversions,2025-03-02,2025-06-13
CMP02612,ADV0284,Traffic,2025-06-19,2025-11-13
CMP02613,ADV0284,Conversions,2025-11-21,2025-12-31
CMP02614,ADV0284,Conversions,2024-07-01,2024-07-24
CMP02615,ADV0284,Conversions,2024-08-08,2024-12-17
CMP02616,ADV0284,Traffic,2025-01-02,2025-06-08
CMP02617,ADV0284,App Installs,2025-06-17,2025-09-01
CMP02618,ADV0284,Video Views,2025-09-11,2025-12-03
CMP02619,ADV0284,Conversions,2025-12-10,2025-12-31
CMP02620,ADV0284,App Installs,2024-07-01,2024-09-29
CMP02621,ADV0284,Traffic,2024-10-01,2025-03-14
CMP02622,ADV0284,Video Views,2025-03-25,2025-07-11
CMP02623,ADV0284,App Installs,2025-07-11,2025-12-10
CMP02624,ADV0285,App Installs,2024-07-01,2024-08-03
CMP02625,ADV0285,Conversions,2024-08-15,2024-10-22
CMP02626,ADV0285,Video Views,2024-11-02,2024-12-03
CMP02627,ADV0285,Conversions,2024-07-01,2024-08-18
CMP02628,ADV0285,Conversions,2024-08-23,2024-11-29
CMP02629,ADV0286,Conversions,2024-07-06,2024-08-31
CMP02630,ADV0286,Traffic,2024-08-31,2025-01-27
CMP02631,ADV0286,Video Views,2025-02-12,2025-07-20
CMP02632,ADV0286,App Installs,2025-07-20,2025-09-06
CMP02633,ADV0286,Video Views,2025-09-10,2025-12-26
CMP02634,ADV0286,Conversions,2024-07-01,2024-08-03
CMP02635,ADV0286,App Installs,2024-08-20,2024-10-30
CMP02636,ADV0286,Conversions,2024-10-31,2024-12-28
CMP02637,ADV0286,Conversions,2024-12-28,2025-03-26
CMP02638,ADV0286,Video Views,2025-03-30,2025-06-17
CMP02639,ADV0286,Video Views,2025-07-02,2025-10-20
CMP02640,ADV0286,Conversions,2025-10-28,2025-12-31
CMP02641,ADV0286,Video Views,2024-07-01,2024-07-08
CMP02642,ADV0286,Conversions,2024-07-14,2024-09-02
CMP02643,ADV0286,Video Views,2024-09-10,2025-01-02
CMP02644,ADV0286,Conversions,2025-01-14,2025-06-24
CMP02645,ADV0286,App Installs,2025-06-29,2025-08-17
CMP02646,ADV0286,Traffic,2025-08-25,2025-11-25
CMP02647,ADV0286,Traffic,2025-11-26,2025-12-31
CMP02648,ADV0286,Conversions,2024-07-01,2024-07-29
CMP02649,ADV0286,Reach,2024-08-12,2024-11-05
CMP02650,ADV0286,Reach,2024-11-13,2025-03-12
CMP02651,ADV0286,Conversions,2025-03-29,2025-06-27
CMP02652,ADV0286,Traffic,2025-07-11,2025-09-07
CMP02653,ADV0286,Conversions,2025-09-21,2025-11-05
CMP02654,ADV0286,Reach,2025-11-12,2025-12-31
CMP02655,ADV0287,Conversions,2024-07-01,2024-10-16
CMP02656,ADV0287,Conversions,2024-10-23,2024-12-23
CMP02657,ADV0287,Video Views,2025-01-08,2025-04-02
CMP02658,ADV0287,Conversions,2025-04-16,2025-09-09
CMP02659,ADV0287,Traffic,2025-09-24,2025-12-31
CMP02660,ADV0287,Traffic,2024-07-01,2024-08-27
CMP02661,ADV0287,Conversions,2024-09-11,2024-11-22
CMP02662,ADV0287,Video Views,2024-12-02,2025-04-23
CMP02663,ADV0287,Conversions,2025-05-04,2025-09-22
CMP02664,ADV0287,Video Views,2025-09-23,2025-12-31
CMP02665,ADV0287,Conversions,2024-07-01,2024-07-13
CMP02666,ADV0287,Traffic,2024-07-30,2024-12-03
CMP02667,ADV0287,App Installs,2024-12-13,2025-01-29
CMP02668,ADV0287,Traffic,2025-02-13,2025-04-26
CMP02669,ADV0287,Conversions,2025-05-06,2025-08-20
CMP02670,ADV0287,App Installs,2025-08-24,2025-10-28
CMP02671,ADV0287,App Installs,2025-10-28,2025-12-31
CMP02672,ADV0287,Traffic,2024-07-01,2024-07-18
CMP02673,ADV0287,Conversions,2024-07-28,2024-11-29
CMP02674,ADV0287,Conversions,2024-12-08,2025-04-07
CMP02675,ADV0287,Video Views,2025-04-16,2025-09-16
CMP02676,ADV0287,App Installs,2025-09-28,2025-11-12
CMP02677,ADV0287,Conversions,2025-11-22,2025-12-31
CMP02678,ADV0287,Traffic,2024-07-01,2024-11-15
CMP02679,ADV0287,Conversions,2024-11-22,2025-02-05
CMP02680,ADV0287,Conversions,2025-02-06,2025-07-15
CMP02681,ADV0287,Video Views,2025-07-18,2025-11-05
CMP02682,ADV0287,Conversions,2025-11-05,2025-12-31
CMP02683,ADV0288,Conversions,2024-07-01,2024-11-27
CMP02684,ADV0288,Video Views,2024-12-14,2025-01-27
CMP02685,ADV0288,Conversions,2024-07-19,2024-09-18
CMP02686,ADV0288,Traffic,2024-09-30,2025-01-27
CMP02687,ADV0288,Conversions,2024-07-01,2024-10-09
CMP02688,ADV0288,Conversions,2024-10-15,2025-01-02
CMP02689,ADV0288,Traffic,2025-01-16,2025-01-27
CMP02690,ADV0289,Conversions,2024-07-01,2024-09-28
CMP02691,ADV0289,Traffic,2024-10-04,2025-02-11
CMP02692,ADV0289,Conversions,2025-02-12,2025-07-03
CMP02693,ADV0289,App Installs,2025-07-08,2025-10-01
CMP02694,ADV0289,Conversions,2025-10-06,2025-12-31
CMP02695,ADV0289,Conversions,2024-07-01,2024-11-07
CMP02696,ADV0289,Reach,2024-11-09,2025-04-02
CMP02697,ADV0289,Reach,2025-04-14,2025-09-18
CMP02698,ADV0289,Conversions,2025-09-18,2025-12-31
CMP02699,ADV0290,Reach,2024-07-01,2024-09-02
CMP02700,ADV0290,Traffic,2024-09-05,2024-09-29
CMP02701,ADV0290,Conversions,2024-07-01,2024-09-29
CMP02702,ADV0291,Conversions,2024-07-01,2024-08-01
CMP02703,ADV0291,Conversions,2024-08-02,2024-09-28
CMP02704,ADV0291,Conversions,2024-10-03,2025-01-10
CMP02705,ADV0292,Reach,2024-07-01,2024-08-06
CMP02706,ADV0292,Video Views,2024-08-15,2024-09-29
CMP02707,ADV0292,Video Views,2024-09-29,2025-02-01
CMP02708,ADV0292,Traffic,2025-02-08,2025-06-14
CMP02709,ADV0292,Video Views,2025-06-17,2025-09-12
CMP02710,ADV0292,Conversions,2025-09-27,2025-11-11
